Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Código: F-147-LIME,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
LIME - Biología Molecular,Micropipeta,55037,BIO-12268,15 - 166,Gloria Garcia / Carlos Muñeton,Biologia Molecular (Extraccion),Gilson,Pipetman P1000,T57419C,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,71.739.665-9,Gentech,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,2 uL,100 - 1000 uL,,,,,,,,
LIME - Biología Molecular,Micropipeta,52660,BIO-12269,15 - 166,Carlos Afanador / Carlos Muñeton,Biología Molecular (Cultivo),Gilson,Pipetman P1000,R68263L,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,71.739.665-9,Gentech,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,2 uL,100-1000,,,,,,,,
LIME - Biología Molecular,Micropipeta,52659,BIO-12267,15 - 166,Carlos Afanador / Carlos Muñeton,Biología Molecular (Cultivo),Gilson,Pipetman P100,R62517K,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,71.739.665-9,Gentech,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,20 - 100 uL,"0,2 uL",20-100,,,,,,,,
LIME - Biología Molecular,Micropipeta,29915,BIO-12270,15 - 166,Gloria Ramírez / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H07Y03311,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,1 - 2 uL","0,002 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,58168,BIO-12271,15 - 166,Gloria Ramírez / Gloria Ramírez,Biología Molecular (Cultivo),Nichiryo,Nichipet Ex Plus,H5Z026962,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2006-03-23 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,2048,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 uL","0,01 uL","0,5-10",,,,,,,,
LIME - Biología Molecular,Micropipeta,29844,BIO-12272,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,K08923281,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 uL","0,01 uL","0,5-10",,,,,,,,
LIME - Biología Molecular,Micropipeta,31069,BIO-12273,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H72028592,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2008-12-01 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,5257,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 uL","0,01 uL","0,5-10",,,,,,,,
LIME - Biología Molecular,Micropipeta,61070,BIO-12274,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H69013262,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2008-12-01 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,5257,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 uL,"0,1 uL",10-100,,,,,,,,
LIME - Biología Molecular,Micropipeta,29914,BIO-12275,15 - 166,Gloria Garcia / Gonzalo Vasquez,Biologia Molecular (Extraccion),Nichiryo,Nichipet Premium,E12180251,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,1 uL,100-1000,,,,,,,,
LIME - Biología Molecular,Micropipeta,29916,BIO-12277,15 - 166,Gloria Ramírez / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Ex Plus,H5Y017852,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,2 - 20 uL,"0,02 uL",2 - 20 uL,,,,,,,,
LIME - Biología Molecular,Micropipeta,29917,BIO-12279,15 - 166,Felipe Garcia / Gonzalo Vasquez,Biologia Molecular (Preparacion PCR),Nichiryo,Nichipet Premium,E11Y82221,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 uL,"0,2 uL",20-200,,,,,,,,
LIME - Biología Molecular,Micropipeta,29918,BIO-12278,15 - 166,Gloria Garcia / Gonzalo Vasquez,Biologia Molecular (Extraccion),Nichiryo,Nichipet Premium,E11Y82291,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-08-08 00:00:00,UdeA,NI,71.739.665-9,Gentech,No,,Compra,Factura,12191,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 uL,"0,2 uL",20 - 200 uL,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 021,BIO-12280,15 - 166,Gloria Ramírez,Biologia Molecular (Electroforesis),Thermo Scientific,Finnipipette F2,PU08562,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2018-07-18 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,11/2019,Compra,Remisión,4799,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 uL,"0,2 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 022,BIO-12281,15 - 166,Gloria Ramírez,Biologia Molecular (Electroforesis),Thermo Scientific,Finnipipette F2,PU08512,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2018-07-18 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,11/2019,Compra,Remisión,4799,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 uL,1 uL,,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 019,BIO-12282,15 - 166,Gloria Ramírez,Biologia Molecular (Electroforesis),Thermo Scientific,Finnipipette F2,PU08617,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2018-07-18 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,11/2019,Compra,Remisión,4799,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Volumen,2 - 20 uL,"0,02 uL",,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 018,BIO-12283,15 - 166,Katherine Palacio,Biologia Molecular (Electroforesis),Thermo Scientific,Finnipipette F2,PU08537,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2018-07-18 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,11/2019,Compra,Remisión,4799,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Volumen,"0,2 - 2 uL","0,002 uL",,,,,,,,,
LIME - Biología molecular,Microscopio,140985,BIO-12284,18 - 283,Gloria Ramírez / Claudia Cristancho,Citogenomica (Preanalitica),Carl Zeiss,Axio Scope A1,3333000778,,BIO,Clase I,INVIMA 2014DM-0011657,,2011-07-05 00:00:00,UdeA,NI,860.001.911-1,Kaika,No,,Compra,Factura,2-0612,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,Microscopio,151420,BIO-12185,18 - 283,Gloria Ramírez / Gloria Ramírez,Citogenomica (Preanalitica),Carl Zeiss,AxioScope A1,3333001348,,BIO,Clase I,INVIMA 2014DM-0011657,,2014-03-07 00:00:00,UdeA,NI,860.001.911-1,Kaika,No,2015-03-14 00:00:00,Compra,Factura,2-07703,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Microscopio invertido,116832,BIO-12286,17 - 440,Katherine Palacio / Juan Carlos Herrera,Biologia Molecular (Extraccion),Nikon,TS100,301998,,BIO,Clase I,INVIMA 2013DM-0010750,,2005-04-26 00:00:00,UdeA,NI,860.000.648-2,Sanitas,No,,Compra,Factura,00000032879,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,Microscopio Motorizado,143034,BIO-12287,15 - 044,Gloria Ramírez / Gloria Ramírez,Citogenomica (Captura y Analisis),Olympus,BX61,1H66518,,BIO,Clase I,Circular externa No. 500-8060-13,,2012-03-14 00:00:00,UdeA,NI,800.240.039-8,Anditécnica,No,2013-03-19 00:00:00,Compra,Factura,8099,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,Microscopio para fluorescencia,107718,BIO-12288,16 - 439,Gloria Ramírez / Claudia Cristancho,FISH (Captura y Analisis),Carl Zeiss,Axioskop 2 plus,3304805348,,BIO,Clase I,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,2002-07-25 00:00:00,UdeA,NI,860.001.911-1,Kaika (Carl Zeiss),No,,Compra,Factura,4010403665000,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Nevera,164184,Pendiente,17 - 157,Gloria Ramírez / Gloria Ramírez,Procesamiento Seccion B,Thermo Scientific,MR25SS-GAEE-TS,158469001160503,,IND,,ACTA No. 10 Noviembre 11 de 2015. Factura anterior a periodo de transitoriedad,,2016-07-13 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C8200,,SI,SI,SI,,SI,,,,Si,2,Si,2,Temperatura,1 - 12 °C,"0,1 °C",2°c a 8°C,,,,,,,,
LIME - Microbiología,Microscopio,150091,BIO-12289,18 - 283,Carolina Rosero / Carolina Rosero,Microbiología 2,Carl Zeiss,Primo Star,3119000744,,BIO,Clase I,INVIMA 2014DM-0011657,,2013-10-22 00:00:00,UdeA,NI,860.001.911-1,Kaika,No,,Compra,Factura,2-6604,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Minicentrifuga,LIME 247,BIO-12291,NI,Gloria Ramírez,Biologia Molecular (Preparacion PCR),Thermo Scientific,MySpin 6,HSF53543,,BIO,,,,NI,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI,,SI,NR,NR,,No,NR,No,,,6000 rpm Aprox. (Con rotor completamente cargado),,,,,,,,,,
LIME - Citogenómica,Minicentrifuga,171070,BIO-12292,NI,Gloria Ramírez / Gonzalo Vasquez,FISH (Preanalitica),Labnet,C1301,17111282,,BIO,,,,2018-01-18 00:00:00,UdeA,11/2017,900.754.314 -8,Gentech,No,01/2019,Compra,Factura,5498,,SI,SI,SI,,SI,SI,,,Si,1,No,,Velocidad,6000 rpm,Swiche encendido apagado,,,,,,,,,
LIME - Biología Molecular,NanoDrop,150958,BIO-12294,15 - 601,Katherine Palacio / Gonzalo Vasquez,Biologia Molecular (Extraccion),Thermo Scientific,ND 2000,J088,,BIO,,Certificación No requiere 2011016707,,2014-02-04 00:00:00,UdeA,NI,830.034.233-7,AM LTDA.,No,,Compra,Factura,6322,,SI,,SI,,SI,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Pipeteador,305890200,BIO-12296,15 - 663,Gloria Garcia / Juan Carlos Herrera,Citogenomica (Preanalitica),Drummond Scientific Co,PIPET-AID,P-77233,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2005-07-25 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,005707,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Pipeteador,92705,BIO-12297,15 - 663,Carlos Afanador / Nora Durango,Biología Molecular (Cultivo),Brand,Accujet Pro,06J98708,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,1998,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Sistema de electroforesis (Fuente de poder y 2 camaras de electroforesis),Pendiente,BIO-12255,15 - 138,Katherine Palacio,Biologia Molecular (Electroforesis),BioRad,Power Pac 300,282BR07275,,BIO,,No es considerado dispositivo médico,,2010-08-18 00:00:00,UdeA,NI,900.754.314 -8,Gentech,No,,Compra,Factura,NI,,SI,,SI,,SI,,,,Si,1,No,,Voltaje,10 - 300 V,1 V,,,,,,,,,
LIME - Biología Molecular,Termociclador,94998,BIO-12298,NI,Enderson Murillo / Carlos Muñeton,Biología Molecular (Post PCR),PE Applied Biosystem,PCR System 9700,805S8090355,,BIO,Clase IIa,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,1998,UdeA,NI,NI                                                        811.001.992-8,PE Biosystems / Perkin Elmer                                                  DLO Químicos,No,,Compra,Factura,706,,SI,SI,SI,SI,SI,SI,,,No,,No,,"temperatura, tiempo",0 - 100 °C,"0,1 °C","4 a 95°C, 30 seg a 5 minutos",,,,,,,,
LIME - Biología Molecular,Termociclador,142346,BIO-12299,NI,Katherine Palacio / gonzalo Vasquez,Cromatografía líquida,Applied Biosystems,7500 Fast,275014081,,BIO,Clase IIa,INVIMA 2011DM-0006957,,2011-11-22 00:00:00,UdeA,09/2011,NI,Applied Biosystems,No,,Compra,Factura,76566279,,SI,SI,SI,SI,SI,SI,Variable,,Si,1,No,,Temperatura,,4 - 100°C,,,,,,,,,
LIME - Biología Molecular,Termociclador ,178490,BIO-12300,NI,Enderson Murillo / Gonzalo Vasquez,Cromatografía líquida,Thermo Scientific,4483636,2978018010307,,BIO,Clase IIa,INVIMA 2015DM-0013202,,2018-04-06 00:00:00,UdeA,2018-01-02 00:00:00,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C12218,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Temperatura                                     Volumen PCR,0 - 100°C                                                    10 - 80 uL,,,,,,,,,,
LIME - Atención de Pacientes,Termómetro,LIME 083,BIO-12569,17- 436,Enith Knuth,Microbiología 1,Halthen,SH144,7739,,BIO,,ACTA No. 07 Junio 10 de 2009,,2016,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,,,SI,SI,,,No,,Si,1,Temperatura,"Temp interior: -10 ° C a 50 ° C/ 14°F a 122°F
Temp exterior: -50 ° C a 70 ° C/-58°F a 158°F","0,1°C/°F",,,,,,,,,
LIME - Citogenómica,Thermobrite,157877,BIO-12304,NI,Gloria Ramírez / Gloria Ramírez,FISH (Preanalitica),Leica,S500-12,150305732,,BIO,,Certificación No Requiere 2010020841,,2015-09-15 00:00:00,UdeA,NI,860.002.134-8,Abbott,No,,Compra,Factura,1690302723,,SI,,SI,,SI,SI,,,Si,1,Si,1,Temperatura                    Tiempo,30 - 99 °C                                                                  00:00 - 99:59 h:min,"0,1 °C / 1 min",,,,,,,,,
LIME - Biología Molecular,Ultracongelador,162290,BIO-16728,15 - 583,Katherine Palacio / Gloria Ramírez,Cuarto frío,Thermo Scientific,TSU600A,148341501151209,,BIO,,ACTA No. 10 Noviembre 11 de 2015. Factura anterior a periodo de transitoriedad,,2016-02-01 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C7270,,SI,SI,SI,,SI,,Variable,,Si,1,Si,1 (Calificación),Temperatura,,,(-)75°c a (-)86°C,,,,,,,,
LIME - Citogenómica,UPS,175014,Pendiente,NT,Gloria Ramírez / Gonzalo Vasquez,FISH (Captura y Analisis) - ( Computador - Microscopio 143034 Impresora 178959),CDP,UPO 11-2ATM,160721-1390077/8 58277 00139,,IND,,,,2017-08-07 00:00:00,UdeA,2019-08-07 00:00:00,15241257-4,Jairo Florez C,No,,Compra,Factura,JFC7435,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,UPS,143908,Pendiente,NT,Enderson Murillo / Gonzalo Vasquez,Cromatografia Liquida - (Termociclador 7500 Fast),FENTON,KR2000,B202H3465C1F,,IND,,,,2012-07-25 00:00:00,UdeA,NI,900.062.253-7,UPS Alfatec soporte y tecnología S.A.,No,,Compra,Factura,4295,,SI,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,UPS,175015,Pendiente,NT,Gloria Ramírez / Gonzalo Vasquez,Citogenomica (Preanalitica) - (Computadores 151831-178562 Microscopio 151420),CDP,UPO 11-2ATM,160721-1390079,,IND,,,,2017-08-07 00:00:00,UdeA,2019-08-07 00:00:00,15241257-4,Jairo Florez C,No,,Compra,Factura,JFC7435,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,UPS,180734,Pendiente,NT,Gloria Ramírez / Gonzalo Vasquez,"FISH (Captura y Analisis) - ( Computador 26600 
Microscopio 107718)",CDP,UPO 11-2ATM,171115-1390523,,IND,,,,2019-01-15 00:00:00,UdeA,2020-01-15 00:00:00,900.900.111-6,Tech Soluciones S.A.S,No,,Compra,Factura,3766,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,UPS,180733,Pendiente,NT,Gloria Ramírez / Gonzalo Vasquez,Citogenomica (Preanalitica) - (Computadores 178270 y 178271),CDP,UPO 11-2ATM,171115-1390527,,IND,,,,2019-01-15 00:00:00,UdeA,2020-01-15 00:00:00,900.900.111-6,Tech Soluciones S.A.S,No,,Compra,Factura,3766,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Farmacología y Toxicología,UPS,145576,Pendiente,NT,Andres Hincapie / Claudia Cristancho,"Cromatografia Liquida - (HPLC
Ultimate 3000)",TRIPP-LITE,2200vs,AGSM2200MJR31,,IND,,,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,UPS,LIME 251,Pendiente,NT,Katherine Palacio,Biologia Molecular (Post PCR) - (Analizador genetico),Magom,MG-3000, E180600036,,IND,,,,2018,UdeA,NI,900.062.253-7,UPS Alfatec soporte y tecnología S.A.,No,,Compra,NI,NI,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Timer sencillo,LIME 063, BIO-12305,14 - 053,Carlos Afanador ,Biología Molecular (Cultivo),FISHER SCIENTIFIC,N/I,N/I,,BIO,,ACTA No. 03 Abril 10 de 2013,,2011-09-28 00:00:00,,NI,800.160.884-1,Filtración y análisis S.A.S,No,,Compra,Factura,100270,143840,SI,,,,,SI,,,No,,No,,Tiempo,"59:59,99 min:s,00","1 s,00",,,,,,,,,
LIME - Biología Molecular,Timer sencillo,LIME 066,BIO-12306,14 - 053,Gloria Garcia,Biologia Molecular (Extraccion),FISHER SCIENTIFIC,N/I,N/I,,BIO,,ACTA No. 03 Abril 10 de 2013,,2011-08-02 00:00:00,,NI,800.160.884-1,Filtración y análisis S.A.S,No,,Compra,Factura,98596,143840,SI,,,,,SI,,,No,,Si,1,Tiempo,"59:59,99 min:s,00","1 s,00",,,,,,,,,
LIME - Citogenómica,Timer 3 canales,LIME 060,BIO-16277,14 - 053,Gloria Ramírez,FISH (Preanalitica),Traceable,5008,200287405,,BIO,,ACTA No. 03 Abril 10 de 2013,,2020-10-07 00:00:00,,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura - Remisión,997,202300,SI,,SI (ING),,,,,,No,,Si,1,Tiempo,99:59:59 h:min:s,,,,,,,,,,
LIME - Citogenómica,Timer 3 canales,LIME 059,BIO-16278,14 - 053,Gloria Garcia,Citogenomica (Preanalitica),Traceable,5008,200287314,,BIO,,ACTA No. 03 Abril 10 de 2013,,2020-10-07 00:00:00,,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura - Remisión,997,202300,SI,,SI (ING),,,,,,No,,Si,1,Tiempo,99:59:59 h:min:s,,,,,,,,,,
LIME - Citogenómica,Timer 4 canales,LIME 142,BIO-12307,14 - 053,Gloria Ramírez,FISH (Preanalitica),ALLA FRANCE,N/I,N/I,,BIO,,ACTA No. 03 Abril 10 de 2013,,2018,,NI,NI,NI,No,,NI,NI,NI,,SI,,SI (Ficha técnica),,SI,SI,,,No,,No,,Tiempo,"59:59,99 min:s,00","1 s,00",,,,,,,,,
LIME - Citogenómica,Timer 4 canales,LIME 061,BIO-12308,14 - 053,Gloria Garcia,Citogenomica (Preanalitica),VWR,870A,80228705,,BIO,,ACTA No. 03 Abril 10 de 2013,,2017,,NI,NI,NI,No,,NI,NI,NI,,SI,,,,SI,SI,,,No,,No,,Tiempo,"59:59,99 min:s,00","1 s,00",,,,,,,,,
LIME - Biología Molecular,Transiluminador (FOTODOCUMENTADOR DE IMÁGENES),130985,BIO-12309,14 - 130,Katherine Palacio / Carlos Muñeton,Citogenomica (Preanalitica),UVP,Biodoc-It LM-20,112008-002,,BIO,Clase I,ACTA No. 05 Junio 12 de 2019 (Indica que si es considerado dispositivo médico),,2009-01-15 00:00:00,UdeA,NI,800.240.039-8,UVP                                                                                                      Anditécnica,No,,Compra,Factura,158542,,SI,SI,SI,,SI,SI,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Cámara de electroforesis,189560,BIO-16730,18 - 548,Katherine Palacio / Andres Zuluaga,Biologia Molecular (Electroforesis),Thermo Scientific,OWL EASYCAST B2-BP (7316),300504787,,BIO,,No es considerado dispositivo médico,,2022-02-09 00:00:00,UdeA,NI,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,SI,SI (ingles),,,,,,Si,1,No,,,,,,,1 - 150 VDC,0 - 100 mA,,,245 x 180 x 95 mm,,
LIME - Citogenómica,Congelador,189561,Pendiente,15 - 583,Gloria Ramírez / Andres Zuluaga,Citogenomica (Preanalitica),Thermo Scientific,TSG Series - GTTSG25FSSA,300498563,,IND,,,,2022-02-09 00:00:00,UdeA,,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,SI,,,,,,,Si,1,Si,1 (Calificación),Temperatura  ,T -12 a -24 °C          ,NI,NI,NI,115 V,"7,8 A",NI,NI,"857,3 x 762 x 2082,8 mm",234kg,Frecuencia 60 Hz Capacidad 750 L
LIME - Biología Molecular,Secuenciador,188717,BIO-16729,NI,Enderson Murillo / Andres Zuluaga,Biología Molecular (Post PCR),illumina,MiSeq (REF: SY-410-1003),DM-007902,,BIO,,CERTIFICACIÓN No requiere No. 2020030408,,Factura 25/01/2022 Instalación 22/02/2022,UdeA,NI,830.025.281-2,ANNAR,Si,,Compra,Factura,FV97700,,SI,SI,Ficha técnica,,,,,,Si,2,No,,,,,,,100 - 240 VAC,10 A,20 - 80 %HR,19 - 25 °C,"68,6 × 56,5 × 52,3 cm","57,2kg",Frecuencia 50/60 Hz Potencia 400 W
LIME - Biología Molecular,UPS,188717-1,Pendiente,,Enderson Murillo / Andres Zuluaga,Biologia Molecular (Post PCR) - (Secuenciador),CDP,,2109134750431,,IND,,,,,UdeA,,,,,,,,,,,,,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 024,BIO-16731,15 - 166,Gloria Garcia,Biologia Molecular (Extraccion),Corning,Lambda Plus,958240076,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2020,UdeA,,,,,,Compra,,,,SI,,SI (inglés),,,,,,Si,1,Si,1,Volumen,10 - 100 uL,NI,NI,NI,,,,,,,
LIME - Biología Molecular,Micropipeta,LIME 023,BIO-16732,15 - 166,Gloria Garcia,Biologia Molecular (Extraccion),Corning,Lambda Plus,858221832,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2020,UdeA,,,,,,Compra,,,,SI,,SI (inglés),,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL",NI,NI,NI,,,,,,,
LIME - Biología Molecular,Micropipeta multicanal,LIME 029,BIO-16733,15 - 166,Gloria Ramírez,Biología Molecular,Nichiryo,Nichipet EXII MULTI,K21X31921,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 08/03/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3284,3521508,SI,,SI (inglés),,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL              (12 canales)",NI,NI,NI,,,,,,,
LIME - Biología Molecular,Micropipeta multicanal,LIME 030,BIO-16734,15 - 166,Gloria Ramírez,Biología Molecular (Cultivo),Nichiryo,Nichipet EXII MULTI,K16604411,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2021-01-14 00:00:00,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-1779,3022957,SI,,SI (inglés),,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL              (8 canales)",NI,NI,NI,,,,,,,
LIME - Biología Molecular,Fuente de poder ,189560,BIO-16735,18 - 559,Katherine Palacio / Andres Zuluaga,Biologia Molecular (Electroforesis),Cleaver scientific,POWERPRO-300,210914035,,BIO,,No es considerado dispositivo médico,,,UdeA,,900.355.024-5,Equipos y laboratorio,,,Compra,,,,SI,SI,SI (físico y digital inglés),,,,,,Si,1,No,,Voltaje          Corriente    Potencia,5 - 300VDC              1 - 700mA           150W,1VDC                 1mA,NI,NI,100 - 240 VAC,NI,Máx. 95%HR,4 - 40 °C,215 x 335 x 104 mm,"2,1 kg",Frecuencia 47 - 60 Hz Potencia 200 W
LIME - Biología Molecular,Micropipeta,385663K,BIO-16736,15 - 166,Gloria Ramírez / Andres Zuluaga,Citogenomica (Preanalitica),USA SCIENTIFIC,ErgoOne (referencia: 7100-0510),385663K,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 26/04/2022,UdeA,NI, 830.508.200-1,Suministros clinicos isla S.A.S,,,Compra,Remisión de entrega,8512,,SI,,SI (físico y digital),SI (apartado en manual de usuario),,,Anual,,Si,1,Si,1,Volumen,"0,5 - 10 uL",NI,NI,NI,,,,,,,
